song_writer,song_name,lyrics,song_link,american_songbook,disney_renaissance
Pinocchio,I've Got no Strings,"[Pinocchio]: I've got no strings To hold me down To make me fret, or make me frown I had strings But now I'm free There are no strings on me Hi-ho the me-ri-o That's the only way to be I want the world to know Nothing ever worries me I've got no strings So I have fun I'm not tied up to anyone They've got strings But you can see There are no strings on me [Dutch puppet]: You have no strings Your arms is free To love me by the Zuiderzee Ya, ya, ya, if you would woo I'd bust my strings for you [French puppet]: You have no strings Couci couca Your savoir-faire is ooh-la-la I've got strings but entre nous I'd cut my strings for you [Russian puppet]: Down where the Volga flows There's a Russian rendez-vous Where me and Ivan goes But I'd rather go with you, hey! [Pinocchio]: There are no strings on me!",http://www.disneyclips.com/lyrics/lyrics30.html,0,0
Pinocchio,Hi-Diddle-Dee-Dee,Hi-diddle-dee-dee An actor's life for me A high silk hat and a silver cane A watch of gold with a diamond chain Hi-diddle-dee-day An actor's life is gay It's great to be a celebrity An actor's life for me Hi-diddle-dee-dee An actor's life for me A wax mustache and a beaver coat A pony cart and a billy goat Hi-diddle-dee-dum An actor's life is fun You wear your hair in a pompadour You ride around in a coach and four You stop and buy out a candy store An actor's life for me!,http://www.disneyclips.com/lyrics/lyrics84.html,0,0
Pinocchio,Give a Little Whistle,When you get in trouble And you don't know right from wrong Give a little whistle! Give a little whistle! When you meet temptation And the urge is very strong Give a little whistle! Give a little whistle! Not just a little squeak Pucker up and blow And if your whistle's weak Yell Jiminy Cricket Take the straight and narrow path And if you start to slide Give a little whistle! Give a little whistle! And always let your conscience be your guide Take the straight and narrow path And if you start to slide Give a little whistle! Give a little whistle! And always let your conscience be your guide And always let your conscience be your guide,http://www.disneyclips.com/lyrics/lyrics79.html,0,0
Pinocchio,When You Wish Upon a Star,When you wish upon a star Makes no difference who you are Anything your heart desires Will come to you If your heart is in your dream No request is too extreme When you wish upon a star As dreamers do Like a bolt out of the blue Fate steps in and sees you through When you wish upon a star Your dreams come true,http://www.disneyclips.com/lyrics/lyrics11.html,0,0
Pinocchio,Little Wooden Head,Little wooden head go play your part Bring a little joy to every heart Little do you know and yet it's true That I'm mighty proud of you Little wooden feet and best of all Little wooden seat in case you fall (Oh-ho! How graceful!) My little wooden head,http://www.disneyclips.com/lyrics/lyrics78.html,0,0
Pocahontas,Steady As The Beating Drum Lyrics,"
                    [Native Americans]
Hega hega ya-hi-ye-hega
Ya-hi-ye-ne-he hega

Hega hega ya-hi-ye-hega
Ya-hi-ye-ne-he hega

Steady as the beating drum
Singing to the cedar flute
Seasons go and seasons come
Bring the corn and bear the fruit

By the waters sweet and clean
Where the mighty sturgeon lives
Plant the squash and reap the bean
All the earth our mother gives

O Great Spirit, hear our song
Help us keep the ancient ways
Keep the sacred fire strong
Walk in balance all our days

Seasons go and seasons come
Steady as the beating drum
Plum to seed to bud to plum
(Hega hega ya-hi-ye hega)
Steady as the beating drum

Hega hega ya-hi-ye-hega
Ya-hi-ye-ne-he hega                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/steady+as+the+beating+drum_20611927.html,0,1
Pocahontas,The Virginia Company Lyrics,"
                    [Men]
In sixteen hundred seven
We sail the open sea
For glory, God, and gold
And The Virginia Company

For the New World is like heaven
And we'll all be rich and free
Or so we have been told
By The Virginia Company

For glory, God and gold
And The Virginia Company

On the beaches of Virginny
There's diamonds like debris
There's silver rivers flow
And gold you pick right off a tree

With a nugget for my Winnie
And another one for me
And all the rest'll go
To The Virginia Company
It's glory, God and gold
And The Virginia Company                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/the+virginia+company_20611924.html,0,1
Pocahontas,Steady As The Beating Drum (Reprise) Lyrics,"
                    Chief Powhatan:

As the river cuts his path
Though the river's
Proud and strong
He will choose the
Smoothest course
That's why rivers
Live so long
They're steady ...
As the steady
Beating drum                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/steady+as+the+beating+drum+reprise_20611925.html,0,1
Pocahontas,Savages (Part 2) Lyrics,"
                    [Ratcliffe]
This will be the day...
(Let's go men!)

[Powhatan]
This will be the morning...
(Bring out the prisoner)

[English Settlers and Native Americans]
We will see them dying in the dust

[Pocahontas]
I don't know what I can do
Still, I know I've got to try

[English Settlers]
Now we make them pay

[Pocahontas]
Eagle, help my feet to fly

[Native Americans]
Now without a warning...

[Pocahontas]
Mountain, help my heart be great

[English Settlers and Native Americans]
Now we leave them blood and bone and rust

[Pocahontas]
Spirits of the earth and sky...

[English Settlers and Native Americans]
It's them or us

[Pocahontas]
Please don't let it be to late...

[English Settlers and Native Americans]
They're just a bunch of
Filthy, stinking

[English Settlers]
Savages!

[Native Americans]
Savages!

[English Settlers]
Demons!

[Native Americans]
Devils!

[Ratcliffe]
Kill them!

[Native Americans]
Savages!

[English Settlers]
Savages!

[Ratcliffe]
What are we waiting for?

[All]
Destroy their evil race
Until there's not a trace left

[Pocahontas]
How loud are the drums of war?

[English Settlers and Native Americans]
We will sound the drums of war
(Savages! Savages!)
Now, we sound the drums of war
(Savages! Savages!)

[Ratcliffe]
Now we see what comes
Of trying to be chums

[Native Americans]
Now we sound the drums... Of... War!

[English Settlers]
Of course it means the drums... Of... War!

[Pocahontas]
Is the death of all I love
Carried in the drumming of

[Native Americans and English Settlers]
 War!

[Pocahontas]
No!                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/savages+part+2_20611928.html,0,1
Pocahontas,Savages (Part 1) Lyrics,"
                    [Ratcliffe]
What can you expect
From filthy little heathens?
Their whole disgusting race is like a curse.
Their skin's a hellish red
They're only good when dead
They're vermin, as I said
And worse

[English Settlers]
They're savages! Savages!

[Ratcliffe]
Barely even human
[English Settlers]
Savages! Savages!

[Ratcliffe]
Drive them from our shore!
They're not like you and me
Which means they must be evil
We must sound the drums of war!

[English Settlers]
They're savages! Savages!
Dirty redskin devils!
Now we sound the drums of war!

[Powhatan]
This is what we feared
The paleface is a demon
The only thing they feel at all is greed

[Kekata]
Beneath that milky hide
There's emptiness inside

[Native Americans]
I wonder if they even bleed?
They're savages! Savages!
Barely even human
Savages! Savages!

[Powhatan]
Killers at the core

[Kekata]
They're different from us
Which means they can't be trusted

[Powhatan]
We must sound the drums of war

[Native Americans]
They're savages! Savages!
First we deal with this one

[All]
Then we sound the drums of war

[English Settlers]
Savages! Savages!

[Ben]
Let's go kill a few, men!

[Native Americans]
Savages! Savages!

[Ratcliffe]
Now it's up to you, men!

[All]
Savages! Savages!
Barely even human!
Now we sound the drums of war!                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/savages+part+1_20611929.html,0,1
Pocahontas,Pocahontas Lyrics,"
                    Aurora borealis
The icy sky at night
Our paddles break the water
In a long and hurried flight
From the white man and the fields of green
And the homeland we've never seen
They killed us in our tepee
They cut our women down
They might have left some babies
Cryin' on the ground
But the big guns and the wagon wheels come
Yes, and the night falls on the setting sun
They massacred the buffalo
Kitty corner from the bank
The taxis run across my feet
And my eyes have turned to blanks
In my little room at the top of the stairs
With an Indian rug and a pipe to share
I wish a was a trapper
I would give thousand pelts
To sleep with Pocahontas
And to find out how she felt
In the morning on the fields of green
In the homeland we've never seen
Yes and maybe Marlon Brando
Will be there by the fire
We'll sit and talk of Hollywood
And the good things there for hire
And the Astrodome and the first tepee
Marlon Brando, Pocahontas and me
Pocahontas                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/pocahontas_20611930.html,0,1
Pocahontas,Overdosed Lyrics,"
                    Verse 1:
Your gaze got me hypnotized (hypnotized)
Your smile got me paralyzed (paralyzed)
Your charm got me traumatized (traumatized)
Your words got me mesmerized (mesmerized)

Pre-hook:
You got me overdosed
Can't you see that
And baby I'm getting close
Your dangerous
Your love is a poison
You got me overdosed (dosed, dosed, dosed)

Hook:
I'm overdosed
And I'm going insane
I'm in love while the poison
Rushing through my veins (veins, veins, veins)

Verse 2:
The sex is high (high)
You on my mind (mind)
Baby you looking fine (looking fine)
I can't deny (deny)
All of the signs (signs)
You make me feel alright (feel alright)

Pre-hook:
You got me overdosed
Can't you see that
And baby I'm getting close
Your dangerous
Your love is a poison
You got me overdosed (dosed, dosed, dosed)

Hook:
I'm overdosed
And I'm going insane
I'm in love while the poison
Rushing through my veins (veins, veins, veins)

Bridge:
What am I gonna do
I'm getting out of control now
And baby I want you
But you got me overdosed

Pre-hook:
You got me overdosed
Can't you see that
And baby I'm getting close
Your dangerous
Your love is a poison
You got me overdosed (dosed, dosed, dosed)

Hook:
I'm overdosed
And I'm going insane
I'm in love while the poison
Rushing through my veins (veins, veins, veins)
I'm overdosed
And I'm going insane
I'm in love while the poison
Rushing through my veins (veins, veins, veins)
I'm overdosed
And I'm going insane
I'm in love while the poison
Rushing through my veins (veins, veins, veins)

While the posion rushing through my veins                ",https://www.lyricsfreak.com/p/pocahontas/ + /p/pocahontas/overdosed_21179373.html,0,1
